id,name,shortDescription,longDescription,creationDate,publishedDate,lastModifiedDate,linkURL,linkText,tags,videoStillURL,thumbnailURL,referenceId,length,economics,playsTotal,playsTrailingWeek,FLVFullLength,videoFullLength
"2753444016001","Diana D´Agostino - Candidata Alcaldía El Hatillo","Diana D´Agostino - Candidata Alcaldía El Hatillo","","1382133676469","1382133676469","1382134679262","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/2752/986049905001_2753494548001_video-still-for-video-2753444016001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/3752/986049905001_2753494547001_thumbnail-for-video-2753444016001.jpg?pubId=986049905001","","1167709","AD_SUPPORTED","642","6","","",
"2656256815001","Resumen del partido Chile-Venezuela","Resumen del partido Chile-Venezuela","","1378571911996","1378571911996","1378571997919","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2656340186001_vs-522b5688e4b005116efda642-767904724001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2656340187001_th-522b5688e4b005116efda642-767904724001.jpg?pubId=986049905001","","148306","AD_SUPPORTED","488","0","","",
"1775626979001","Recuerdo de Londres","Recuerdo de Londres","","1344367599034","1344367599034","1344367759013","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1775627547001_vs-50216beff2adb0e4b5d71f89-86366017001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1775627548001_th-50216beff2adb0e4b5d71f89-86366017001.jpg?pubId=986049905001","","114289","AD_SUPPORTED","172","0","","",
"1261551948001","Griegos quieren un gobierno de unidad","Griegos quieren un gobierno de unidad","","1320608958687","1320608958687","1320609055521","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1261612225001_vs-1261587651001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1261612226001_th-1261587651001.jpg?pubId=986049905001","","86820","AD_SUPPORTED","18","0","","",
"1446193443001","EEUU autoriza vuelos directos desde Orlando hacia Cuba","EEUU autoriza vuelos directos desde Orlando hacia Cuba","","1328972770663","1328972770663","1328973282286","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1447121414001_vs-1446911282001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1447121415001_th-1446911282001.jpg?pubId=986049905001","","87029","AD_SUPPORTED","118","0","","",
"2522463064001","Chanel en el Gran Palais de Paris","Chanel en el Gran Palais de Paris","","1372784049146","1372784049146","1372784140317","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2522529196001_vs-51d305b1e4b0990d3f91e41a-807632867001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2522529201001_th-51d305b1e4b0990d3f91e41a-807632867001.jpg?pubId=986049905001","","96921","AD_SUPPORTED","236","0","","",
"1741359739001","Nelson Mandela cumple 94 años","Nelson Mandela cumple 94 años","","1342621754089","1342621754089","1342622113639","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1741380581001_vs-5006c83a98b6b0e4b3849ce3-806787296001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1741380582001_th-5006c83a98b6b0e4b3849ce3-806787296001.jpg?pubId=986049905001","","64552","AD_SUPPORTED","89","0","","",
"2645359126001","José Guerra - Economista","José Guerra - Economista","","1378155776043","1378155776043","1380895632256","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2645218554001_video-still-for-video-2645359126001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2645218553001_thumbnail-for-video-2645359126001.jpg?pubId=986049905001","","1158746","AD_SUPPORTED","819","1","","",
"2250455765001","Cachamay se alista para el Venezuela-Colombia","Cachamay se alista para el Venezuela-Colombia","","1364148492791","1364148492791","1364148779504","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2250273598001_video-still-for-video-2250455765001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2250273597001_thumbnail-for-video-2250455765001.jpg?pubId=986049905001","","46278","AD_SUPPORTED","335","0","","",
"2221586346001","Sale humo negro en el Vaticano","Sale humo negro en el Vaticano","","1363114964308","1363114964308","1363115061419","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2221632475001_vs-513f7bd4e4b09e2f8f7b4642-590065938001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2221632476001_th-513f7bd4e4b09e2f8f7b4642-590065938001.jpg?pubId=986049905001","","286883","AD_SUPPORTED","69","0","","",
"2602819203001","Gasol se recupera de lesión","Gasol se recupera de lesión","","1376413889924","1376413889924","1376414417964","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2602837427001_vs-520a68c1e4b0ab80946ed8b2-767904722001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2602837428001_th-520a68c1e4b0ab80946ed8b2-767904722001.jpg?pubId=986049905001","","81549","AD_SUPPORTED","56","0","","",
"2363735301001","Ismael García - Diputado AN","Ismael García - Diputado AN","","1367969481822","1367969481822","1368026024235","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2363856307001_vs-51898ec9e4b02c0c2420f67c-590065938001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2363856308001_th-51898ec9e4b02c0c2420f67c-590065938001.jpg?pubId=986049905001","","2521107","AD_SUPPORTED","610","0","","",
"2164175719001","'Die Hard 5' un John McClane aún más Duro de Matar","'Die Hard 5' un John McClane aún más Duro de Matar","","1360848843258","1360848843258","1360848919806","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2164198234001_vs-511ce7cbe4b04532faafa35b-767904723001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2164198235001_th-511ce7cbe4b04532faafa35b-767904723001.jpg?pubId=986049905001","","77694","AD_SUPPORTED","153","0","","",
"1780389712001","Mesa de noche","Mesa de noche","","1344635893276","1344635893276","1344639737129","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1780427420001_vs-502583f513f1b0e4b9203f05-672293878001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1780427421001_th-502583f513f1b0e4b9203f05-672293878001.jpg?pubId=986049905001","","101007","AD_SUPPORTED","99","0","","",
"2201346388001","Operación Rey de España_","Operación Rey de España_","","1362348917006","1362348917006","1362349117519","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2201418753001_vs-5133cb75e4b0417586426183-806787295001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2201418754001_th-5133cb75e4b0417586426183-806787295001.jpg?pubId=986049905001","","83640","AD_SUPPORTED","100","0","","",
"1454475170001","Caballo de Guerra 2","Caballo de Guerra 2","","1329320913960","1329320913961","1329330970734","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1454522808001_TAPA-CG-png.jpg?pubId=986049905001","","","29800","AD_SUPPORTED","375","0","","",
"2638794584001","Francia favorable a actuar en Siria de la mano de EEUU","Francia favorable a actuar en Siria de la mano de EEUU","","1377879121007","1377879121007","1377879220585","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2638799127001_vs-5220c451e4b005116efc45d3-672293881001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2638799128001_th-5220c451e4b005116efc45d3-672293881001.jpg?pubId=986049905001","","68035","AD_SUPPORTED","64","0","","",
"2266400895001","Maduro anunció que oposición prepara actos violentos en Barinas","Maduro anunció que oposición prepara actos violentos en Barinas","","1364664926555","1364664926555","1364665022012","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2266484606001_vs-5157225ee4b051ddcefec7d3-807632865001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2266484607001_th-5157225ee4b051ddcefec7d3-807632865001.jpg?pubId=986049905001","","76348","AD_SUPPORTED","638","0","","",
"1557029368001","Jhonattan Vegas y Sergio García se miden en Caracas","Jhonattan Vegas y Sergio García se miden en Caracas","","1334157971692","1334157971692","1334159052719","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1557042830001_vs-1557039693001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1557042831001_th-1557039693001.jpg?pubId=986049905001","","37106","AD_SUPPORTED","370","0","","",
"2117312274001","Videochat Gilber Caro","Videochat Gilber Caro","","1359058757322","1359058757322","1359060643503","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2117359470001_vs-51019745e4b0eedfab750c6e-590065939001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2117359474001_th-51019745e4b0eedfab750c6e-590065939001.jpg?pubId=986049905001","","1718416","AD_SUPPORTED","283","0","","",
"1598795233001","Artistas latinos muestran su talento en premios Billboard 2012","Artistas latinos muestran su talento en premios Billboard 2012","","1335526893716","1335526893716","1335528023898","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1598865882001_ari-origin06-arc-148-1335527956593.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1598865881001_ari-origin06-arc-148-1335527956156.jpg?pubId=986049905001","","104653","AD_SUPPORTED","1108","0","","",
"1174488052001","Moda para hombres divertidos","FINALMODADIVERTIDOS","","1316638345623","1316638345623","1317401051997","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1174546267001_vs-1174534214001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1174546268001_th-1174534214001.jpg?pubId=986049905001","","90256","AD_SUPPORTED","226","0","","",
"1222311680001","Zapatos de diseño comestibles","Zapatos de diseño comestibles","","1318870893310","1318870893311","1318871793628","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1222330332001_ari-origin06-arc-148-1318871268731.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1222330331001_ari-origin06-arc-148-1318871268273.jpg?pubId=986049905001","","37060","AD_SUPPORTED","113","0","","",
"2407675669001","Especial Ismael García","Especial Ismael García","","1369435342572","1369435342572","1369436836343","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2407765608001_vs-519feccee4b00c1829b52b8a-782203294001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2407765609001_th-519feccee4b00c1829b52b8a-782203294001.jpg?pubId=986049905001","","3544689","AD_SUPPORTED","9880","1","","",
"1884480336001","Votación de Henrique Capriles","Votación de Henrique Capriles","","1349639920164","1349639920164","1349639969935","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1884518318001_vs-5071def08f5cb0e40fde0255-807632869001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1884518319001_th-5071def08f5cb0e40fde0255-807632869001.jpg?pubId=986049905001","","55496","AD_SUPPORTED","726","0","","",
"1926904443001","Televen estrena Dulce Amargo","Televen estrena Dulce Amargo","","1351274075276","1351274075276","1351274819035","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1926924921001_vs-508ace5bafc3b0e422a001d1-782203289001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1926924922001_th-508ace5bafc3b0e422a001d1-782203289001.jpg?pubId=986049905001","","267959","AD_SUPPORTED","1101","0","","",
"2193447356001","Video 2 Chavez y la Religión","Video 2 Chavez y la Religión","","1361986352349","1361986352349","1361987937938","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2193465347001_vs-512e4330e4b0a326cc4b02d7-782203295001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2193465348001_th-512e4330e4b0a326cc4b02d7-782203295001.jpg?pubId=986049905001","","162331","AD_SUPPORTED","","","","",
"2737936214001","Primer encuentro de las nuevas reinas con los medios de comunicación","Primer encuentro de las nuevas reinas con los medios de comunicación","","1381522739029","1381522739029","1381523102207","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/2036/986049905001_2737974493001_vs-52585d33e4b0921783ff6758-1592194028001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/1036/986049905001_2737974494001_th-52585d33e4b0921783ff6758-1592194028001.jpg?pubId=986049905001","","172734","AD_SUPPORTED","2926","43","","",
"2374682751001","Maduro convocó a Lorenzo Mendoza a una reunión para aclarar el tema del desabastecimiento","Maduro convocó a Lorenzo Mendoza a una reunión para aclarar el tema del desabastecimiento","","1368304840000","1368304840000","1368304887579","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2374762960001_vs-518eacc8e4b049d071ff8f56-672293882001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2374762961001_th-518eacc8e4b049d071ff8f56-672293882001.jpg?pubId=986049905001","","90582","AD_SUPPORTED","1984","0","","",
"1656391160001","Baúl","Baúl","","1337954340374","1337954340374","1338580784974","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1656545434001_vs-1656529940001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1656545435001_th-1656529940001.jpg?pubId=986049905001","","112713","AD_SUPPORTED","317","0","","",
"1520870425001","Rayma Suprani denunció a La Hojilla","Rayma Suprani denunció a La Hojilla","","1332262927306","1332262927306","1332263819202","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1520877944001_vs-1520872372001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1520877945001_th-1520872372001.jpg?pubId=986049905001","","132656","AD_SUPPORTED","5437","0","","",
"1672888630001","Inició en Bolivia la 42 asamblea general de la OEA","Inició en Bolivia la 42 asamblea general de la OEA","","1338838157578","1338838157578","1338838562964","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1672924673001_vs-1672917122001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1672924674001_th-1672917122001.jpg?pubId=986049905001","","83000","AD_SUPPORTED","49","0","","",
"1579289719001","Que hacer en caso de un infarto","Que hacer en caso de un infarto","","1335206984765","1335206984765","1335207242115","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1579332163001_vs-1579319921001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1579332164001_th-1579319921001.jpg?pubId=986049905001","","150861","AD_SUPPORTED","452","0","","",
"2769886253001","Raymond Orta - Abogado experto grafólogo","Raymond Orta - Abogado experto grafólogo","","1382742925936","1382742925936","1382744554727","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/1443/986049905001_2769728328001_video-still-for-video-2769886253001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/2443/986049905001_2769728327001_thumbnail-for-video-2769886253001.jpg?pubId=986049905001","","1584948","AD_SUPPORTED","3167","527","","",
"2024826491001","Dalia Contreras, una madre olímpica","Dalia Contreras, una madre olímpica","","1355076664626","1355076664626","1355077987448","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2024774862001_901868133-155-1355077984134.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2024774861001_901868133-155-1355077983914.jpg?pubId=986049905001","","150489","AD_SUPPORTED","178","0","","",
"2516157141001","Juan Andrés Mejía - Representante de Voluntad Popular","Juan Andrés Mejía - Representante de Voluntad Popular","","1372456293869","1372456293869","1372457534323","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2516149744001_video-still-for-video-2516157141001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2516149743001_thumbnail-for-video-2516157141001.jpg?pubId=986049905001","","1172740","AD_SUPPORTED","229","0","","",
"1969165349001","Se reaviva el conflicto Israel-Palestina","Se reaviva el conflicto Israel-Palestina","","1352920413548","1352920413548","1352920492265","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1969199763001_vs-50a3ed5d2fe1b0e4f2709f32-767904719001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1969199764001_th-50a3ed5d2fe1b0e4f2709f32-767904719001.jpg?pubId=986049905001","","75860","AD_SUPPORTED","191","0","","",
"2321368019001","Ma. Esperanza Hermida - Coordinadora de Provea","Ma. Esperanza Hermida - Coordinadora de Provea","","1366724809423","1366724809423","1366725523740","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2321423635001_vs-517690c9e4b05658e860fe1f-807632870001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2321423636001_th-517690c9e4b05658e860fe1f-807632870001.jpg?pubId=986049905001","","798279","AD_SUPPORTED","26","0","","",
"2413407847001","Día del padre_2","Día del padre_2","","1369682368964","1369682368964","1370295957134","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2431311757001_video-still-for-video-2413407847001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2431311756001_thumbnail-for-video-2413407847001.jpg?pubId=986049905001","","70612","AD_SUPPORTED","150","0","","",
"2700915507001","Rocío San Miguel - Pdte. Control Ciudadano","Rocío San Miguel - Pdte. Control Ciudadano","","1380321136871","1380321136871","1383323767483","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2700971142001_vs-52460770e4b0c576ac1062c6-1592194021001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2700971143001_th-52460770e4b0c576ac1062c6-1592194021001.jpg?pubId=986049905001","","1534538","AD_SUPPORTED","1663","5","","",
"2279945597001","Artistas se reunen con el candidato presidencial Henrique Capriles","Artistas se reunen con el candidato presidencial Henrique Capriles","","1365187135568","1365187135568","1365187438409","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2279987651001_video-still-for-video-2279945597001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2279987650001_thumbnail-for-video-2279945597001.jpg?pubId=986049905001","","609733","AD_SUPPORTED","7965","0","","",
"1756289741001","londres en cifras2012","londres en cifras2012","","1343337150124","1343337150124","1343337871928","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1756311506001_vs-5011b2bebd0bb0e4519368a4-1206954758001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1756311507001_th-5011b2bebd0bb0e4519368a4-1206954758001.jpg?pubId=986049905001","","119978","AD_SUPPORTED","84","0","","",
"1963865551001","China bloquea Google","China bloquea Google","","1352738033386","1352738033386","1352738155733","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1963878696001_vs-50a124f1b3b3b0e455cabc39-95694979001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1963878697001_th-50a124f1b3b3b0e455cabc39-95694979001.jpg?pubId=986049905001","","56309","AD_SUPPORTED","64","0","","",
"1561148363001","Chávez duda sobre su asistencia a Cartagena","Chávez duda sobre su asistencia a Cartagena","","1334356584495","1334356584495","1334357245626","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1561167365001_vs-1561159309001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1561167366001_th-1561159309001.jpg?pubId=986049905001","","100334","AD_SUPPORTED","860","0","","",
"2481558630001","3.500 hombres desmantelan la central de Fukushima","3.500 hombres desmantelan la central de Fukushima","","1371313212503","1371313212503","1371313294143","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2481591542001_vs-51bc943ce4b07dc23499019e-672293882001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2481591544001_th-51bc943ce4b07dc23499019e-672293882001.jpg?pubId=986049905001","","118720","AD_SUPPORTED","109","0","","",
"1187785382001","Chávez realiza rehabilitación en la Academia Militar (11/07/11)","Chávez realiza rehabilitación en la Academia Militar (11/07/11)","","1317247892408","1317247892408","1317749455422","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1192967593001_ari-origin06-arc-146-1317416375938.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1192967592001_ari-origin06-arc-146-1317416375715.jpg?pubId=986049905001","","127998","AD_SUPPORTED","121","0","","",
"2201882833001","Unos 1300 vuelos cancelados en nueva semana de huelga en Iberia","Unos 1300 vuelos cancelados en nueva semana de huelga en Iberia","","1362402261040","1362402261040","1362402328152","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2201895912001_vs-51349bd5e4b04b4883571df2-1471890474001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2201895913001_th-51349bd5e4b04b4883571df2-1471890474001.jpg?pubId=986049905001","","59049","AD_SUPPORTED","17","0","","",
"2381777064001","Copa del Rey","Copa del Rey","","1368554333812","1368554333812","1368554526686","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2381785824001_vs-51927b5de4b0878ee9f5cc7c-672293878001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2381785825001_th-51927b5de4b0878ee9f5cc7c-672293878001.jpg?pubId=986049905001","","25720","AD_SUPPORTED","108","0","","",
"2147891629001","Multitudinaria marcha en El Cairo contra acoso sexual a la mujer","Multitudinaria marcha en El Cairo contra acoso sexual a la mujer","","1360242983125","1360242983125","1360243112337","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2147947701001_vs-5113a927e4b087a7cf550af7-590065947001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2147947702001_th-5113a927e4b087a7cf550af7-590065947001.jpg?pubId=986049905001","","65945","AD_SUPPORTED","70","0","","",
"2683485696001","Muertes por falta de actividad física","Muertes por falta de actividad física","","1379709825522","1379709825522","1379710034532","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2683507576001_vs-523cb381e4b03220dc7eecb8-767904718001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2683507578001_th-523cb381e4b03220dc7eecb8-767904718001.jpg?pubId=986049905001","","110922","AD_SUPPORTED","134","0","","",
"2341023314001","Dip de jamón","Dip de jamón","","1367340313546","1367340313546","1367341308842","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2341056464001_vs-517ff519e4b0a45f0c65c6a8-1592194038001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2341056466001_th-517ff519e4b0a45f0c65c6a8-1592194038001.jpg?pubId=986049905001","","245760","AD_SUPPORTED","442","0","","",
"1488434627001","Mensaje de Chávez desde la Habana","Chávez anuncia que se someterá a radioterapia","","1330883422386","1330883422386","1356556284747","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1488482619001_vs-1488482054001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1488482620001_th-1488482054001.jpg?pubId=986049905001","","450026","AD_SUPPORTED","3706","0","","",
"2764891222001","Concierto por la  Paz y la Vida","Concierto por la  Paz y la Vida","","1382589473790","1382589473790","1382589998620","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/3282/986049905001_2764923866001_vs-5268a421e4b08884b77d5ad5-1083021587001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/1282/986049905001_2764923868001_th-5268a421e4b08884b77d5ad5-1083021587001.jpg?pubId=986049905001","","379833","AD_SUPPORTED","243","11","","",
"1632322507001","Desyunando con el chef en casa","Desyunando con el chef en casa","","1336665510926","1336665510926","1336665658526","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1632362660001_vs-1632360594001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1632362661001_th-1632360594001.jpg?pubId=986049905001","","134165","AD_SUPPORTED","155","0","","",
"1547110496001","China honra a sus difuntos","China honra a sus difuntos","","1333553790258","1333553790258","1333554079490","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1547143935001_vs-1547140345001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1547143936001_th-1547140345001.jpg?pubId=986049905001","","52720","AD_SUPPORTED","55","0","","",
"2540192297001","Tsarnaev se declara inocente de cargos por el atentado de Boston","Tsarnaev se declara inocente de cargos por el atentado de Boston","","1373555956154","1373555956154","1373556090846","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2540228746001_vs-51deccf4e4b029d6d35c6c72-1464912384001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2540228747001_th-51deccf4e4b029d6d35c6c72-1464912384001.jpg?pubId=986049905001","","62509","AD_SUPPORTED","96","0","","",
"2695602143001","Bayardo Ramírez Monagas - Ex presidente de Conacuid","Bayardo Ramírez Monagas - Ex presidente de Conacuid","","1380145592704","1380145592704","1380147215242","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2695624595001_vs-524359b8e4b0bd174f224ace-1592194026001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2695624596001_th-524359b8e4b0bd174f224ace-1592194026001.jpg?pubId=986049905001","","1506418","AD_SUPPORTED","1313","1","","",
"2416481661001","Enrique Sánchez Falcón - Abogado-20130528-180418_446","Enrique Sánchez Falcón - Abogado-20130528-180418_446","","1369783011759","1369783011759","1369784273058","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2416415880001_video-still-for-video-2416481661001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2416415879001_thumbnail-for-video-2416481661001.jpg?pubId=986049905001","","1491232","AD_SUPPORTED","278","0","","",
"1494999028001","Messi firma el primer repóker de goles en la historia moderna de la Liga de Campeones","Messi firma el primer repóker de goles en la historia moderna de la Liga de Campeones","","1331212540526","1331212540526","1331212779851","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1495054424001_vs-1495053825001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1495054425001_th-1495053825001.jpg?pubId=986049905001","","33484","AD_SUPPORTED","618","0","","",
"2732651471001","AGUILAS DEL ZULIA","AGUILAS DEL ZULIA","","1381335251160","1381335251160","1381335621036","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/27/986049905001_2732660964001_vs-525580d3e4b0921783fed30f-782203294001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201310/3027/986049905001_2732660965001_th-525580d3e4b0921783fed30f-782203294001.jpg?pubId=986049905001","","81201","AD_SUPPORTED","12","0","","",
